source,title,summary,link
Google News,Opinion | Mark Carney says sacrifice is necessary to pay for defence spending. So what will Canadians be asked to do? - Toronto Star,"<a href=""https://news.google.com/rss/articles/CBMimwJBVV95cUxPZm81SmRmN1BCYTJpRVRqY09pQTB1Y0ZhcmpkQmRzZVBKUzBjQmpQWkIyam1pM3hZaUlKdGxlYUlrZDFzTzNPMFB3akZXNkhZeERIb1QxcG1UVlhVaFVXc2hubWFYR3NnSHI4QXJDVGZtaTJHSXJvbFJHSnY1TzRTVm9oSW8yS3B1UUxOWFdRVUk1R3FYSUFZSUw1bzZHb043ODMyQWFoaC1IaEVVLW1wczhTb0lCTG50NFlEWXUtZGVCMkp3ZGVQZjF2LWhXUE9fcnlYWnN5eUF0QmVHb3dMLWVQclJwdXNhWXJvd0pOT1owcll5enhMYTVraUQyM0NlLWk4eDBKY1ZmcGsyYTZzSUM3MmZtcUlpVERN?oc=5"" target=""_blank"">Opinion | Mark Carney says sacrifice is necessary to pay for defence spending. So what will Canadians be asked to do?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Star</font>",https://news.google.com/rss/articles/CBMimwJBVV95cUxPZm81SmRmN1BCYTJpRVRqY09pQTB1Y0ZhcmpkQmRzZVBKUzBjQmpQWkIyam1pM3hZaUlKdGxlYUlrZDFzTzNPMFB3akZXNkhZeERIb1QxcG1UVlhVaFVXc2hubWFYR3NnSHI4QXJDVGZtaTJHSXJvbFJHSnY1TzRTVm9oSW8yS3B1UUxOWFdRVUk1R3FYSUFZSUw1bzZHb043ODMyQWFoaC1IaEVVLW1wczhTb0lCTG50NFlEWXUtZGVCMkp3ZGVQZjF2LWhXUE9fcnlYWnN5eUF0QmVHb3dMLWVQclJwdXNhWXJvd0pOT1owcll5enhMYTVraUQyM0NlLWk4eDBKY1ZmcGsyYTZzSUM3MmZtcUlpVERN?oc=5
Google News,Canada to meet 2% defence spending target as NATO eyes spending boost - National Post,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE9wY1YyTmk1ekdPMWplTks3YUFVbGhJaGVuSTZtRW53NUg1MWlnWGNwMGR4WmVmS0lhY3FSSUV0VHVFek9MV0V4RUFvd2dESVZXbUlNSXlFNldQRVlOcXEySzRUVS1KeHQ2Uk9BTmpnZm12MUpHUWJtdmhTbw?oc=5"" target=""_blank"">Canada to meet 2% defence spending target as NATO eyes spending boost</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Post</font>",https://news.google.com/rss/articles/CBMie0FVX3lxTE9wY1YyTmk1ekdPMWplTks3YUFVbGhJaGVuSTZtRW53NUg1MWlnWGNwMGR4WmVmS0lhY3FSSUV0VHVFek9MV0V4RUFvd2dESVZXbUlNSXlFNldQRVlOcXEySzRUVS1KeHQ2Uk9BTmpnZm12MUpHUWJtdmhTbw?oc=5
Google News,"Canada plans to hit NATO spending target early and reduce U.S. defense reliance, Carney says - Los Angeles Times","<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxPeEhScl8zR3p6eExPaEt2NUVaSjRIUVlVN3hJUFBuemd5d3RRUGVEVnlBOHdrTE00bVpNV1pZcDFzZGNUTDhLcFVlY1BwVXFSN2FSMThEOU1xeTlRS25OcENIT2pNNzJoU2JOUmJiNDNCX05lZEpKVFVQTERtaFItWGk5ZldEMUxqZDBzVmRUQ3RpdVo2aWFLVEZZbVp1c2Vld2JSM18wSHZiZTljdHlOTktHUlFjOVRiUzA3TmlrYy04Tlp6X0FMMVp6R2hUdkZZdFAtVHgtenU2LTQ?oc=5"" target=""_blank"">Canada plans to hit NATO spending target early and reduce U.S. defense reliance, Carney says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Los Angeles Times</font>",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPeEhScl8zR3p6eExPaEt2NUVaSjRIUVlVN3hJUFBuemd5d3RRUGVEVnlBOHdrTE00bVpNV1pZcDFzZGNUTDhLcFVlY1BwVXFSN2FSMThEOU1xeTlRS25OcENIT2pNNzJoU2JOUmJiNDNCX05lZEpKVFVQTERtaFItWGk5ZldEMUxqZDBzVmRUQ3RpdVo2aWFLVEZZbVp1c2Vld2JSM18wSHZiZTljdHlOTktHUlFjOVRiUzA3TmlrYy04Tlp6X0FMMVp6R2hUdkZZdFAtVHgtenU2LTQ?oc=5
Google News,Why some Canadians are alarmed by Mark Carney’s pledge to act with urgency - Toronto Star,"<a href=""https://news.google.com/rss/articles/CBMi8wFBVV95cUxOT2RCX2ZxdkgweklLMFpRV0FKSGs1XzNESFloaFc1QW1vdWN5Qjd1NG92OG05NmtUTTA3QTJkOU0zMlo1T01GaHdCZzh5bnBrbWxuaFNjcVRTV3puaVZQWVRFaW10dnZCRjF0TlB5bmF3eTJRZzJxeWcyc2poMGVUSFUzcG5LLVpzbmxjNlpINllnejJPTUZZWEcydHVQbHZvbmdEMDFpdl8tRzZkaDRMc1JfTEZ0dk15NThhQTZpY2dON1lVMlJKMFBPZGlCc3lIYmNPN3FnZGFiM0JKN0ZmLUtuNnRFdHJIcEVUb1JoUGJHR3c?oc=5"" target=""_blank"">Why some Canadians are alarmed by Mark Carney’s pledge to act with urgency</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Star</font>",https://news.google.com/rss/articles/CBMi8wFBVV95cUxOT2RCX2ZxdkgweklLMFpRV0FKSGs1XzNESFloaFc1QW1vdWN5Qjd1NG92OG05NmtUTTA3QTJkOU0zMlo1T01GaHdCZzh5bnBrbWxuaFNjcVRTV3puaVZQWVRFaW10dnZCRjF0TlB5bmF3eTJRZzJxeWcyc2poMGVUSFUzcG5LLVpzbmxjNlpINllnejJPTUZZWEcydHVQbHZvbmdEMDFpdl8tRzZkaDRMc1JfTEZ0dk15NThhQTZpY2dON1lVMlJKMFBPZGlCc3lIYmNPN3FnZGFiM0JKN0ZmLUtuNnRFdHJIcEVUb1JoUGJHR3c?oc=5
Google News,China hoping for ‘healthy and stable’ relations with Canada after Li-Carney call - South China Morning Post,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxQX09Ec2lmeWhoczB2anhaZGZYaG5fQ1pkU0xtNHhHM1VQTjI5YTRkNG5XRGZ0VDJNRWQ2Z1UtREs1VnpwRU5rZGFLM2NQMDhMVml2Zi1NVXIzTmVPMnJ1ajdXS0d6S3RqY0gyTWVzeHFqR1RtR0JTQ2dERUg3aVJqWFdMTUMxRHRUSUVaSUVib2x6TnlBWk9MYUZuWUNPYW5aME5DQjB2NjdkMkxiNUZBSHlreE45bjBGczVCclI3cDdITzFqT2fSAcYBQVVfeXFMTkh4d0hETTZpazZlUm5TNVl5RkR6YVlrNUhQbk5QTzJ3N3JJU3JIbHY3M3pEMUN3cDRRelZVdUV5YUFOc3gzUXNFRHQ1RkNwUEhZcUdwNmtKb3l0WnczT1lwekFNeXZDWTU1bjNWekQzdGhGS3BLaW5RRkZ3Q0s2Vy1UNnFWMUdTc203RDdZblNOSE05MU9GSTZMd2djb3lsLWtSbUZidlhFa3RuVEtIMW1OM0dnYWR6Nl8tTU0ycm1sMjhCTXJR?oc=5"" target=""_blank"">China hoping for ‘healthy and stable’ relations with Canada after Li-Carney call</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South China Morning Post</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxQX09Ec2lmeWhoczB2anhaZGZYaG5fQ1pkU0xtNHhHM1VQTjI5YTRkNG5XRGZ0VDJNRWQ2Z1UtREs1VnpwRU5rZGFLM2NQMDhMVml2Zi1NVXIzTmVPMnJ1ajdXS0d6S3RqY0gyTWVzeHFqR1RtR0JTQ2dERUg3aVJqWFdMTUMxRHRUSUVaSUVib2x6TnlBWk9MYUZuWUNPYW5aME5DQjB2NjdkMkxiNUZBSHlreE45bjBGczVCclI3cDdITzFqT2fSAcYBQVVfeXFMTkh4d0hETTZpazZlUm5TNVl5RkR6YVlrNUhQbk5QTzJ3N3JJU3JIbHY3M3pEMUN3cDRRelZVdUV5YUFOc3gzUXNFRHQ1RkNwUEhZcUdwNmtKb3l0WnczT1lwekFNeXZDWTU1bjNWekQzdGhGS3BLaW5RRkZ3Q0s2Vy1UNnFWMUdTc203RDdZblNOSE05MU9GSTZMd2djb3lsLWtSbUZidlhFa3RuVEtIMW1OM0dnYWR6Nl8tTU0ycm1sMjhCTXJR?oc=5
Google News,Canada’s PM faces backlash for inviting India’s Narendra Modi for G7 summit - The Guardian,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxQLWphX1daQmNhMkRicmpvU204dU9ubXg1eURFTlpoV0ItWGdxWGtsMFNNbm5UWlNtbWhwY0Q1dE84aXd1cGtuUWVFQmlHRVpXWFV1cFFMYy1HMi1OUWd1S1JPYzNYVVlEVEF0WkVjUUpBRmNoQW9MTVpQR3ZIdFBNMXN2bnNXc19CYWtKc09sYw?oc=5"" target=""_blank"">Canada’s PM faces backlash for inviting India’s Narendra Modi for G7 summit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxQLWphX1daQmNhMkRicmpvU204dU9ubXg1eURFTlpoV0ItWGdxWGtsMFNNbm5UWlNtbWhwY0Q1dE84aXd1cGtuUWVFQmlHRVpXWFV1cFFMYy1HMi1OUWd1S1JPYzNYVVlEVEF0WkVjUUpBRmNoQW9MTVpQR3ZIdFBNMXN2bnNXc19CYWtKc09sYw?oc=5
Google News,Martin Regg Cohn: Inviting Narenda Modi to the G7 summit was the right move for Mark Carney - Toronto Star,"<a href=""https://news.google.com/rss/articles/CBMihAJBVV95cUxQOWp5STExV2xyN3Q1U2ZzYTJfNjIwVU5LS2FHXzFjTzFfdDRXeUM5NWNhd2F0V1Zjb1haaFBMLUVWamlFV002c3BWSHZxdm1IZkxLblRhVDQ5V0VHOUZRUlJiVXllQ3ptSXNPOVhGTExmcmVKOGt0bjlqWG4ybkV1LWY2V05pbEdON0FUUm01cmtMTERuUjlBdFU2UmNnNElKWllNSGVHUlRNYVQxbFBfcTlWRFVDaDJJeXZiUk90RnFUak54M0g2eC10SHY2bEV0bjhNSnU5UXlWTXdaenBQV0cxTVhYeW9uRWROR0dzZko3Ti1UREhtbTVvTDV6NWlaVVI3ag?oc=5"" target=""_blank"">Martin Regg Cohn: Inviting Narenda Modi to the G7 summit was the right move for Mark Carney</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Star</font>",https://news.google.com/rss/articles/CBMihAJBVV95cUxQOWp5STExV2xyN3Q1U2ZzYTJfNjIwVU5LS2FHXzFjTzFfdDRXeUM5NWNhd2F0V1Zjb1haaFBMLUVWamlFV002c3BWSHZxdm1IZkxLblRhVDQ5V0VHOUZRUlJiVXllQ3ptSXNPOVhGTExmcmVKOGt0bjlqWG4ybkV1LWY2V05pbEdON0FUUm01cmtMTERuUjlBdFU2UmNnNElKWllNSGVHUlRNYVQxbFBfcTlWRFVDaDJJeXZiUk90RnFUak54M0g2eC10SHY2bEV0bjhNSnU5UXlWTXdaenBQV0cxTVhYeW9uRWROR0dzZko3Ti1UREhtbTVvTDV6NWlaVVI3ag?oc=5
Google News,US Vice President Vance discusses trade with Canada's Carney - Reuters,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPQjZ2a2lOb3pPUlprNDN0V2txWENOeTROQlhSaXVCendlT2F5dUhvZEpWYk9UWDhzVWlwbUliY19RdWhzRVptT3hGRC1hcFhwQjFsZUdpOUYtNEFKbjREN1JLb3M3SGkxYVJfTnJQd0xIbjVkcTRjS2dWQmFZZzlwdEIxSjZfRzh6Ti1QR1ZCdzhtbmZ6ODVOWjJJbm4zVXVjNWFPNWxQRk01TFFj?oc=5"" target=""_blank"">US Vice President Vance discusses trade with Canada's Carney</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMirAFBVV95cUxPQjZ2a2lOb3pPUlprNDN0V2txWENOeTROQlhSaXVCendlT2F5dUhvZEpWYk9UWDhzVWlwbUliY19RdWhzRVptT3hGRC1hcFhwQjFsZUdpOUYtNEFKbjREN1JLb3M3SGkxYVJfTnJQd0xIbjVkcTRjS2dWQmFZZzlwdEIxSjZfRzh6Ti1QR1ZCdzhtbmZ6ODVOWjJJbm4zVXVjNWFPNWxQRk01TFFj?oc=5
Google News,The Numbers: Carney's honeymoon continues - The Writ,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE93NnJuZWo4ck5lV3JvcEdxTU1ZcGg0YzlrVWRhQzMycXVGT2tPeUN0M096cmgzeTltVXlNNHlRRW8zS0RLNUdtNkxia2kzYmpNSUQ2a3NydmkxTlJibVppNEktUm02QWU2WnkwamNQSkJPdw?oc=5"" target=""_blank"">The Numbers: Carney's honeymoon continues</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Writ</font>",https://news.google.com/rss/articles/CBMickFVX3lxTE93NnJuZWo4ck5lV3JvcEdxTU1ZcGg0YzlrVWRhQzMycXVGT2tPeUN0M096cmgzeTltVXlNNHlRRW8zS0RLNUdtNkxia2kzYmpNSUQ2a3NydmkxTlJibVppNEktUm02QWU2WnkwamNQSkJPdw?oc=5
Google News,Trump and Carney in Talks on Trade Ahead of G-7 Summit - Bloomberg.com,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNMW9tckdPb25xUDdlSDJYWDhTaTV1Zk9pNmJyUVkxa3NaRE1yWUdpVVVyTy1VVDlibVFtRG1CMnhDRHBabUZlTVRUWVk5dlExX1pGTGttdHBkZFBFLWxTMHZoUTRDbUZUdDNHWFIwZW10SjFYRFN3d1FpVG4yamJLNHdsSzVmOTVfdjRQcUJwREFQT1dBa0U1TlF3elhOVHNkVGNDSWtfX1M?oc=5"" target=""_blank"">Trump and Carney in Talks on Trade Ahead of G-7 Summit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg.com</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNMW9tckdPb25xUDdlSDJYWDhTaTV1Zk9pNmJyUVkxa3NaRE1yWUdpVVVyTy1VVDlibVFtRG1CMnhDRHBabUZlTVRUWVk5dlExX1pGTGttdHBkZFBFLWxTMHZoUTRDbUZUdDNHWFIwZW10SjFYRFN3d1FpVG4yamJLNHdsSzVmOTVfdjRQcUJwREFQT1dBa0U1TlF3elhOVHNkVGNDSWtfX1M?oc=5
Google News,The ‘Trump effect’ on Canada’s immigration restrictions - America Magazine,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxPczI2OVpwOWJkWUJxQ0wtbUQ5T01lU1lKRUZtTnY3ZnhfRlB0N2ZjRXgtQ2ZFbHFXQkk5ZUhXcGJxVGppUWRfVzN0NVdZRHo0ZmtqZFUzQ3lDbmNOYkJGUWc0WUg0NndHcnBpbFRQcFlzV3J5ZUJuU252N2I5aXFGSXItWHl5VDZaTVJxTHFXWk1fc1RYQjlEZ0hwc3ZYWEpsMVkxUDE3c1U0b05rOFhXRTRGYWo?oc=5"" target=""_blank"">The ‘Trump effect’ on Canada’s immigration restrictions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">America Magazine</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxPczI2OVpwOWJkWUJxQ0wtbUQ5T01lU1lKRUZtTnY3ZnhfRlB0N2ZjRXgtQ2ZFbHFXQkk5ZUhXcGJxVGppUWRfVzN0NVdZRHo0ZmtqZFUzQ3lDbmNOYkJGUWc0WUg0NndHcnBpbFRQcFlzV3J5ZUJuU252N2I5aXFGSXItWHl5VDZaTVJxTHFXWk1fc1RYQjlEZ0hwc3ZYWEpsMVkxUDE3c1U0b05rOFhXRTRGYWo?oc=5
Google News,"5 things to know about Mark Carney, Canada's new prime minister - NPR","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxQRW5MU3BuWEhJTFBHQTlLMW1zY28xVnpMVjlEdE41NUQ2UFhxelAxV1gtVlE1c3ZxdG1yMjhLZExmbmRER3hRazNkV0lILVUwMlZmWDd2QjhVb1VwejcyQWJlWFhmN0NwbUdjU253S1hfZERnVThFTGp6NUN3WTlxTHhzd0lQVXhZSHc?oc=5"" target=""_blank"">5 things to know about Mark Carney, Canada's new prime minister</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",https://news.google.com/rss/articles/CBMiigFBVV95cUxQRW5MU3BuWEhJTFBHQTlLMW1zY28xVnpMVjlEdE41NUQ2UFhxelAxV1gtVlE1c3ZxdG1yMjhLZExmbmRER3hRazNkV0lILVUwMlZmWDd2QjhVb1VwejcyQWJlWFhmN0NwbUdjU253S1hfZERnVThFTGp6NUN3WTlxTHhzd0lQVXhZSHc?oc=5
Google News,Andrew Phillips: Mark Carney is proving to be very popular — with conservatives - Toronto Star,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxOeDhYUFFFNHpWTnR5c2RSeXVSU0VaTURuWHBMN1UxQmxfekxfUUJmUG8tazRiRHZRVURMcUNPLW00RGJmd0VPeVpreG9uaUpsMzJEb1d2b1JCRzNJNlhVR1dlbXVwVWlMc0lBbzZhcGRlcFVGbmhTQU8tdmRWcTZJb0JPWWZLdjc2a2dTMlFiR0Y2emRlN3loS1NBQ09hV0ZYVlZyVHppdV9vcUNPWG1LaTRzS0FzR2p4dDNWVFJYSFg0ckpnT0NMb0phWlU0YXJ6X2hjWkExNkNXaWs4SGRhMGlTQTExZUJHYkFwS0gyNA?oc=5"" target=""_blank"">Andrew Phillips: Mark Carney is proving to be very popular — with conservatives</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Star</font>",https://news.google.com/rss/articles/CBMi7wFBVV95cUxOeDhYUFFFNHpWTnR5c2RSeXVSU0VaTURuWHBMN1UxQmxfekxfUUJmUG8tazRiRHZRVURMcUNPLW00RGJmd0VPeVpreG9uaUpsMzJEb1d2b1JCRzNJNlhVR1dlbXVwVWlMc0lBbzZhcGRlcFVGbmhTQU8tdmRWcTZJb0JPWWZLdjc2a2dTMlFiR0Y2emRlN3loS1NBQ09hV0ZYVlZyVHppdV9vcUNPWG1LaTRzS0FzR2p4dDNWVFJYSFg0ckpnT0NMb0phWlU0YXJ6X2hjWkExNkNXaWs4SGRhMGlTQTExZUJHYkFwS0gyNA?oc=5
Google News,Andrew Phillips: Mark Carney takes a risk by choosing guns over butter - Toronto Star,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxNb3hmOG94a2UyMzhJS20ydklSX2xsa2xpcklEbVA0QzB3alpVTGNlWXljN0l0eFp5M0RhUzNMRWdkNksxWmJVaHo2WnpFVkNRZXRnRmphZ25BbGktYkU2WjF0WjZsSzJsLUt1a0dic0tQZE1zTkZNeXRjdTVZRmowcWE4QnVrQjc0TVRTOW5qMGRkWUtwejlGeklWSHRJb2NPVllQMFpzeXNDYVgwQ180UlFIWmFRSUJGTnlWVkJpTVVBX2oxLXFyS2VhTlFFN0pLaXlqZnljOVpDUThTbDZGVmJiNlFPdw?oc=5"" target=""_blank"">Andrew Phillips: Mark Carney takes a risk by choosing guns over butter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Star</font>",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNb3hmOG94a2UyMzhJS20ydklSX2xsa2xpcklEbVA0QzB3alpVTGNlWXljN0l0eFp5M0RhUzNMRWdkNksxWmJVaHo2WnpFVkNRZXRnRmphZ25BbGktYkU2WjF0WjZsSzJsLUt1a0dic0tQZE1zTkZNeXRjdTVZRmowcWE4QnVrQjc0TVRTOW5qMGRkWUtwejlGeklWSHRJb2NPVllQMFpzeXNDYVgwQ180UlFIWmFRSUJGTnlWVkJpTVVBX2oxLXFyS2VhTlFFN0pLaXlqZnljOVpDUThTbDZGVmJiNlFPdw?oc=5
Google News,Canada to expedite nation-building projects to counter Trump - BBC,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1aWJrdXY5UHJMS0pIOWhod1RCRzNmUldJU0I0amtyUWg3cmtaNUlPcWkzWlU2VVV2N0p6SkQzMllsTDNxcXQ4ZEVIT05ZMnJjNkU3UlBiSzVCd9IBX0FVX3lxTE9tOUwtZWNqN2lOcF9PdHdxQUU5cVhuTWd4alZQLVkwVEx2WmVfaTI2REtOaEM1cExJaU1GQ1ZFUTRIQzlZT0FTUFRqM1BQZWJLcEJWMkItY1c1a3FIY053?oc=5"" target=""_blank"">Canada to expedite nation-building projects to counter Trump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1aWJrdXY5UHJMS0pIOWhod1RCRzNmUldJU0I0amtyUWg3cmtaNUlPcWkzWlU2VVV2N0p6SkQzMllsTDNxcXQ4ZEVIT05ZMnJjNkU3UlBiSzVCd9IBX0FVX3lxTE9tOUwtZWNqN2lOcF9PdHdxQUU5cVhuTWd4alZQLVkwVEx2WmVfaTI2REtOaEM1cExJaU1GQ1ZFUTRIQzlZT0FTUFRqM1BQZWJLcEJWMkItY1c1a3FIY053?oc=5
Google News,"Who is Liberal leader Mark Carney, Canada's new prime minister? - BBC","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Yckhsc1EwMmxVWmh5M253bElmRkY3eDJxODRpTURlVWt4ZXRaaGtVcWNwTzNWU2c0UHh5ZEhRb2FCcnp3QzdkY1Z2bGUwZVV6OEJhbWVwMnVqUdIBX0FVX3lxTE9vUERtelVtb3cxMkpfaTI3Q0Q2ajlKaWVTOHd6dHVBakZfMzFaVG40SktwaXhVYjczazBqSjhORW9aaDJ5VFkyVU80eDZWUXBuekJyVUxvb1lrR1dIanVB?oc=5"" target=""_blank"">Who is Liberal leader Mark Carney, Canada's new prime minister?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Yckhsc1EwMmxVWmh5M253bElmRkY3eDJxODRpTURlVWt4ZXRaaGtVcWNwTzNWU2c0UHh5ZEhRb2FCcnp3QzdkY1Z2bGUwZVV6OEJhbWVwMnVqUdIBX0FVX3lxTE9vUERtelVtb3cxMkpfaTI3Q0Q2ajlKaWVTOHd6dHVBakZfMzFaVG40SktwaXhVYjczazBqSjhORW9aaDJ5VFkyVU80eDZWUXBuekJyVUxvb1lrR1dIanVB?oc=5
Google News,Canada will meet 2% NATO spending pledge this year: Carney - Toronto Sun,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE5FT2p3TVlMdHNUZHhiVHBlbXpxYURVd1NXRFl4WWtmMExZWGVXb2FPbzd3dnh5VmU4cGhya3UtQ3VDNEJmY2RuMWJORTlicEIxRUhsbEVmdzFOT1U3MHRyOGRuMG4zeVB5UnJwRkIwbDFCV1AxbVhWTw?oc=5"" target=""_blank"">Canada will meet 2% NATO spending pledge this year: Carney</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Toronto Sun</font>",https://news.google.com/rss/articles/CBMieEFVX3lxTE5FT2p3TVlMdHNUZHhiVHBlbXpxYURVd1NXRFl4WWtmMExZWGVXb2FPbzd3dnh5VmU4cGhya3UtQ3VDNEJmY2RuMWJORTlicEIxRUhsbEVmdzFOT1U3MHRyOGRuMG4zeVB5UnJwRkIwbDFCV1AxbVhWTw?oc=5
Google News,Can PM Carney's government do a better job of ensuring value for taxpayer dollars than Trudeau's? - CTV News,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxQOTBGUHI5dVVfNGl1LThTTTBpQzdOVmZCendfSzZMeU5ZWV9SRFA3Ti1ZNVEweENFdzdMaUZjc3B4SW1qNnc2dERmUlREeG9pbXFWc1h5ZEhmTzZkVU52UTFzTGlrc3RGTHVKUVdhd2NvQzdjY3ZHalBmcjJqN3NSVkpmY1NpbTBELUVFQ2ZIRkI5YzlYbGhZMXl6cjNFejBUblYzSWhHREl5ZlZsUVJEX1RueVY0LXhGSDRGeW11TzJtYVlsRWI1UGZEcVVtYWYtOGZwVXFBQmViN05G?oc=5"" target=""_blank"">Can PM Carney's government do a better job of ensuring value for taxpayer dollars than Trudeau's?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CTV News</font>",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQOTBGUHI5dVVfNGl1LThTTTBpQzdOVmZCendfSzZMeU5ZWV9SRFA3Ti1ZNVEweENFdzdMaUZjc3B4SW1qNnc2dERmUlREeG9pbXFWc1h5ZEhmTzZkVU52UTFzTGlrc3RGTHVKUVdhd2NvQzdjY3ZHalBmcjJqN3NSVkpmY1NpbTBELUVFQ2ZIRkI5YzlYbGhZMXl6cjNFejBUblYzSWhHREl5ZlZsUVJEX1RueVY0LXhGSDRGeW11TzJtYVlsRWI1UGZEcVVtYWYtOGZwVXFBQmViN05G?oc=5
Google News,Mark Carney courts oil industry in push to Trump-proof Canada’s economy - Financial Times,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTFBaSlRsbEY1NHRyMlhXTm55QlhZNmIwQm1aNVBPVTMwaV9Ka2tXem50T3BGa3hqZVU1TVZFdWFIdTB4VjUzSE1zd3lJcFFqcjZZWnFpOGhoRWh4X2VKYWpGYkdpazR6ZTBzQ2oyelp3R3k?oc=5"" target=""_blank"">Mark Carney courts oil industry in push to Trump-proof Canada’s economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTFBaSlRsbEY1NHRyMlhXTm55QlhZNmIwQm1aNVBPVTMwaV9Ka2tXem50T3BGa3hqZVU1TVZFdWFIdTB4VjUzSE1zd3lJcFFqcjZZWnFpOGhoRWh4X2VKYWpGYkdpazR6ZTBzQ2oyelp3R3k?oc=5
